OID_CD119_20|GEOID_CD119_20|NAMELSAD_CD119_20|AREALAND_CD119_20|AREAWATER_CD119_20|MTFCC_CD119_20|FUNCSTAT_CD119_20|OID_AIANNH_20|GEOID_AIANNH_20|NAMELSAD_AIANNH_20|AREALAND_AIANNH_20|AREAWATER_AIANNH_20|MTFCC_AIANNH_20|CLASSFP_AIANNH_20|FUNCSTAT_AIANNH_20|AREALAND_PART|AREAWATER_PART
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045664410|6995|Nanwalek ANVSA|21716633|35731|G2130|E1|S|21716633|35731
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045104059|7005|Napaimute ANVSA|65277129|8285836|G2130|E1|S|65277129|8285836
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045104060|7010|Napakiak ANVSA|5209388|244909|G2130|E1|S|5209388|244909
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045104061|7020|Napaskiak ANVSA|7510871|707082|G2130|E1|S|7510871|707082
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045279850|7025|Nelson Lagoon ANVSA|11780945|230843|G2130|E1|S|11780945|230843
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|25190758886995|7030|Nenana ANVSA|15101273|148376|G2130|E1|S|15101273|148376
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045769579|7035|Newhalen ANVSA|15624671|6386436|G2130|E1|S|15624671|6386436
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045529111|7040|New Koliganek ANVSA|43323386|877663|G2130|E1|S|43323386|877663
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045529112|7050|New Stuyahok ANVSA|87327200|5797082|G2130|E1|S|87327200|5797082
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045104062|7055|Newtok ANVSA|21570625|288060|G2130|E1|S|21570625|288060
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045104063|7065|Nightmute ANVSA|13548582|36178|G2130|E1|S|13548582|36178
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|25190758886996|7070|Nikolai ANVSA|11367588|806494|G2130|E1|S|11367588|806494
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045076488|7075|Nikolski ANVSA|50874843|1898730|G2130|E1|S|50874843|1898730
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045664411|7080|Ninilchik ANVSA|2327565877|1373326400|G2130|E1|S|2327565877|1373326400
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519051352992|7085|Noatak ANVSA|41524643|2125695|G2130|E1|S|41524643|2125695
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|251903716902996|7095|Nome ANVSA|322449830|23912161|G2130|E1|S|322449830|23912161
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045769580|7100|Nondalton ANVSA|17451147|704233|G2130|E1|S|17451147|704233
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519051352993|7110|Noorvik ANVSA|2171091|1107191|G2130|E1|S|2171091|1107191
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519063849588|7115|Northway ANVSA|91666376|6668936|G2130|E1|S|91666376|6668936
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519053121092|7125|Nuiqsut ANVSA|23020445|0|G2130|E1|S|23020445|0
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|25190758886997|7130|Nulato ANVSA|106425930|6977301|G2130|E1|S|106425930|6977301
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519064048027|7133|Nunam Iqua ANVSA|29964345|16909273|G2130|E1|S|29964345|16909273
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045104064|7135|Nunapitchuk ANVSA|18105043|2501654|G2130|E1|S|18105043|2501654
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519064048028|7145|Ohogamiut ANVSA|23208194|66140|G2130|E1|S|23208194|66140
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045754883|7150|Old Harbor ANVSA|41927386|16571186|G2130|E1|S|41927386|16571186
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045104065|7175|Oscarville ANVSA|6744267|455216|G2130|E1|S|6744267|455216
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045754884|7180|Ouzinkie ANVSA|33576583|3971670|G2130|E1|S|33576583|3971670
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519064048029|7185|Paimiut ANVSA|65575906|0|G2130|E1|S|65575906|0
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045769581|7205|Pedro Bay ANVSA|50452872|9868797|G2130|E1|S|50452872|9868797
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045769582|7215|Perryville ANVSA|28926602|17584|G2130|E1|S|28926602|17584
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|251903716903114|7220|Petersburg ANVSA|6412205|260386|G2130|E1|S|6412205|260386
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045769583|7225|Pilot Point ANVSA|21997043|21429|G2130|E1|S|21997043|21429
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519064048030|7230|Pilot Station ANVSA|4159455|711574|G2130|E1|S|4159455|711574
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519064048031|7235|Pitkas Point ANVSA|4160639|0|G2130|E1|S|4160639|0
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045104066|7245|Platinum ANVSA|67245639|4100504|G2130|E1|S|67245639|4100504
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519053121093|7250|Point Hope ANVSA|12951806|187666|G2130|E1|S|12951806|187666
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519053121094|7255|Point Lay ANVSA|73847370|9782126|G2130|E1|S|73847370|9782126
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045529113|7260|Portage Creek ANVSA|34111654|0|G2130|E1|S|34111654|0
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|251903690976570|7263|Port Alsworth ANVSA|58425291|385782|G2130|E1|S|58425291|385782
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045664412|7265|Port Graham ANVSA|16559024|0|G2130|E1|S|16559024|0
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045769584|7270|Port Heiden ANVSA|121120570|1568005|G2130|E1|S|121120570|1568005
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045754885|7275|Port Lions ANVSA|216084874|57061332|G2130|E1|S|216084874|57061332
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|25190758886998|7300|Rampart ANVSA|16777293|1473668|G2130|E1|S|16777293|1473668
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045104067|7305|Red Devil ANVSA|65077919|6991302|G2130|E1|S|65077919|6991302
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|25190758886999|7310|Ruby ANVSA|18194550|0|G2130|E1|S|18194550|0
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519064048032|7315|Russian Mission ANVSA|13904057|919015|G2130|E1|S|13904057|919015
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045076489|7340|St. George ANVSA|90081543|382086105|G2130|E1|S|90081543|382086105
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519051328860|7375|St. Michael ANVSA|56325557|16363506|G2130|E1|S|56325557|16363506
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045076490|7390|St. Paul ANVSA|109514405|5385553|G2130|E1|S|109514405|5385553
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045664413|7400|Salamatof ANVSA|20800328|439434|G2130|E1|S|20800328|439434
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045279851|7410|Sand Point ANVSA|25410214|467414|G2130|E1|S|25410214|467414
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519051328861|7415|Savoonga ANVSA|15208049|0|G2130|E1|S|15208049|0
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045732130|7420|Saxman ANVSA|2497701|0|G2130|E1|S|2497701|0
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519064048033|7425|Scammon Bay ANVSA|1212565|0|G2130|E1|S|1212565|0
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519051352994|7430|Selawik ANVSA|6037724|1586758|G2130|E1|S|6037724|1586758
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045664414|7435|Seldovia ANVSA|34304082|3288581|G2130|E1|S|34304082|3288581
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|25190758887000|7440|Shageluk ANVSA|26459996|3323884|G2130|E1|S|26459996|3323884
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519051328862|7450|Shaktoolik ANVSA|2765146|23272|G2130|E1|S|2765146|23272
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519051328863|7465|Shishmaref ANVSA|42980932|4115|G2130|E1|S|42980932|4115
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519051352995|7470|Shungnak ANVSA|20853328|2410509|G2130|E1|S|20853328|2410509
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|251903716949364|7475|Sitka ANVSA|6832476|901630|G2130|E1|S|6832476|901630
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|251903716904683|7485|Skagway ANVSA|209377422|11735259|G2130|E1|S|209377422|11735259
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045104068|7495|Sleetmute ANVSA|54764627|13575196|G2130|E1|S|54764627|13575196
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519051328864|7500|Solomon ANVSA|8917857|13548811|G2130|E1|S|8917857|13548811
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045508735|7505|South Naknek ANVSA|226499835|6301244|G2130|E1|S|226499835|6301244
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519051328865|7510|Stebbins ANVSA|84449862|3944516|G2130|E1|S|84449862|3944516
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|25190758887001|7520|Stevens Village ANVSA|30174876|3739390|G2130|E1|S|30174876|3739390
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045104069|7525|Stony River ANVSA|8125440|3677053|G2130|E1|S|8125440|3677053
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|25190758887002|7530|Takotna ANVSA|60616201|0|G2130|E1|S|60616201|0
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519063849589|7535|Tanacross ANVSA|204889957|4205175|G2130|E1|S|204889957|4205175
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|25190758887003|7540|Tanana ANVSA|27636124|11208201|G2130|E1|S|27636124|11208201
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|25190510048654|7555|Tatitlek ANVSA|18781753|7281435|G2130|E1|S|18781753|7281435
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|25190510048655|7560|Tazlina ANVSA|31875183|2206775|G2130|E1|S|31875183|2206775
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|25190758887004|7565|Telida ANVSA|4335609|0|G2130|E1|S|4335609|0
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519051328866|7570|Teller ANVSA|3865314|487521|G2130|E1|S|3865314|487521
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519063887769|7580|Tetlin ANVSA|473948505|28316360|G2130|E1|S|473948505|28316360
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045529114|7605|Togiak ANVSA|122590091|215448099|G2130|E1|S|122590091|215448099
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045104070|7625|Toksook Bay ANVSA|27232452|81777|G2130|E1|S|27232452|81777
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045104071|7630|Tuluksak ANVSA|7577771|246129|G2130|E1|S|7577771|246129
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045104072|7640|Tuntutuliak ANVSA|4984387|716476|G2130|E1|S|4984387|716476
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045104073|7645|Tununak ANVSA|157228998|620897|G2130|E1|S|157228998|620897
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045529115|7650|Twin Hills ANVSA|59318572|348444|G2130|E1|S|59318572|348444
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045664415|7655|Tyonek ANVSA|32960617|1695007|G2130|E1|S|32960617|1695007
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045769585|7665|Ugashik ANVSA|247620490|2205172|G2130|E1|S|247620490|2205172
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519051328867|7690|Unalakleet ANVSA|30753848|5396100|G2130|E1|S|30753848|5396100
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519045076491|7695|Unalaska ANVSA|194746607|7177896|G2130|E1|S|194746607|7177896
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519019627461608|7705|Uyak ANVSA|5519112|0|G2130|E1|S|5519112|0
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|251903716901517|7725|Venetie ANVSA|30296039|0|G2130|E1|S|30296039|0
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519053121095|7735|Wainwright ANVSA|26712260|0|G2130|E1|S|26712260|0
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519051328868|7740|Wales ANVSA|5966050|121|G2130|E1|S|5966050|121
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519051328869|7745|White Mountain ANVSA|4726280|574076|G2130|E1|S|4726280|574076
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|251903716904497|7755|Wrangell ANVSA|2414801|0|G2130|E1|S|2414801|0
2119035963374560|0200|Congressional District (at Large)|1478941109938|245380162784|G5200|N|2519053271105|7765|Yakutat ANVSA|259961401|8696512|G2130|E1|S|259961401|8696512
2119035951827537|0401|Congressional District 1|4137497652|43241683|G5200|N|||||||||3824260418|35527940
2119035951827537|0401|Congressional District 1|4137497652|43241683|G5200|N|251901230456555|1220|Fort McDowell Yavapai Nation Reservation|99906300|934540|G2100|D2|A|99906300|934540
2119035951827537|0401|Congressional District 1|4137497652|43241683|G5200|N|251901230456557|3340|Salt River Reservation|213447741|6781477|G2100|D2|A|213330934|6779203
2119035951827575|0402|Congressional District 2|151134662058|355723411|G5200|N|||||||||81390990763|232180512
2119035951827575|0402|Congressional District 2|151134662058|355723411|G5200|N|251901190528383|1140|Fort Apache Reservation|6799286342|15508272|G2100|D2|A|6799286342|15508272
2119035951827575|0402|Congressional District 2|151134662058|355723411|G5200|N|251901230456556|1310|Gila River Indian Reservation|1511044315|937536|G2100|D2|A|1511044315|937536
2119035951827575|0402|Congressional District 2|151134662058|355723411|G5200|N|251901203421723|1440|Havasupai Reservation|714392888|0|G2100|D2|A|714392888|0
2119035951827575|0402|Congressional District 2|151134662058|355723411|G5200|N|251901203421724|1505|Hopi Reservation|6558338501|2407606|G2100|D1|A|6558338501|2407606
2119035951827575|0402|Congressional District 2|151134662058|355723411|G5200|N|251901203421725|1545|Hualapai Indian Reservation|4149479118|8118425|G2100|D1|A|4137917447|8118425
2119035951827575|0402|Congressional District 2|151134662058|355723411|G5200|N|251901203421726|1720|Kaibab Indian Reservation|489295372|19920|G2100|D2|A|489295372|19920
2119035951827575|0402|Congressional District 2|151134662058|355723411|G5200|N|251901260231221|2130|Maricopa (Ak Chin) Indian Reservation|89164532|19164|G2100|D1|A|89164532|19164
2119035951827575|0402|Congressional District 2|151134662058|355723411|G5200|N|25190492973741|2430|Navajo Nation Reservation|63271168042|61790027|G2100|D1|A|41859559586|34032099
2119035951827575|0402|Congressional District 2|151134662058|355723411|G5200|N|251901210040679|3355|San Carlos Reservation|7516591391|62469236|G2100|D2|A|7516591391|62469236
2119035951827575|0402|Congressional District 2|151134662058|355723411|G5200|N|251901230456558|4200|Tohono O'odham Nation Reservation|11535075588|883039|G2100|D1|A|175711|0
2119035951827575|0402|Congressional District 2|151134662058|355723411|G5200|N|251901210040680|4235|Tonto Apache Reservation|1502181|0|G2100|D1|A|1502181|0
2119035951827575|0402|Congressional District 2|151134662058|355723411|G5200|N|251901272630893|4708|Yavapai-Apache Nation Reservation|7437921|0|G2100|D1|A|7437921|0
2119035951827575|0402|Congressional District 2|151134662058|355723411|G5200|N|251901272630894|4710|Yavapai-Prescott Reservation|5704646|0|G2100|D2|A|5704646|0
2119035951827575|0402|Congressional District 2|151134662058|355723411|G5200|N|251901190528384|4785|Zuni Reservation|1873421395|1981383|G2100|D1|A|53260462|30641
2119035951827499|0403|Congressional District 3|532928823|1838580|G5200|N|||||||||532928823|1838580
2119035951827574|0404|Congressional District 4|462961045|2599907|G5200|N|||||||||462844238|2597633
2119035951827574|0404|Congressional District 4|462961045|2599907|G5200|N|251901230456557|3340|Salt River Reservation|213447741|6781477|G2100|D2|A|116807|2274
2119035951827548|0405|Congressional District 5|1049671180|1235284|G5200|N|||||||||1049671180|1235284
2119035951827553|0406|Congressional District 6|35458547147|53692141|G5200|N|||||||||35458547147|53692141
2119035951827636|0407|Congressional District 7|39931135328|13472301|G5200|N|||||||||28353549836|11953887
2119035951827636|0407|Congressional District 7|39931135328|13472301|G5200|N|251901275970282|0695|Cocopah Reservation|25835839|77685|G2100|D2|A|25835839|77685
2119035951827636|0407|Congressional District 7|39931135328|13472301|G5200|N|251901275970283|1280|Fort Yuma Indian Reservation|178568515|3614101|G2100|D2|A|7786241|557690
2119035951827636|0407|Congressional District 7|39931135328|13472301|G5200|N|251901253741857|2680|Pascua Pueblo Yaqui Reservation|9063535|0|G2100|D1|A|9063535|0
2119035951827636|0407|Congressional District 7|39931135328|13472301|G5200|N|251901230456558|4200|Tohono O'odham Nation Reservation|11535075588|883039|G2100|D1|A|11534899877|883039
2119035951827544|0408|Congressional District 8|1489980566|9074686|G5200|N|||||||||1489980566|9074686
